heteriske_code,heteriske_name,category,permit_link
2263,"בהצלחה תמיד בע""מ",זכויות רפואיות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/ביזי-טופ-בע_מ.pdf
771,"ביזי טופ בע""מ",צעצועים,
792,בית אדיר יזמות ובניה,"נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/היתר-עסקה-בית-אדיר.pdf
772,"בית הצדיק בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/בית-הצדיק-בע_מ.pdf
773,"בית מדרש חניכי הישיבות נתיבות(ע""ר)",חינוך,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/בית-מדרש-חניכי-הישיבות-נתיבות-ע_ר-.pdf
774,"בן אנד ברו 770 בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/בן-אנד-ברו-770-בע_מ.pdf
775,בנה בתך,"נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/בנה-בתך.pdf
776,"בעל התניא אביטל בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/בעל-התניא-אביטל-בע_מ.pdf
777,"בעל התניא אחזקות בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/בעל-התניא-אחזקות-בע_מ.pdf
472,"בעל התניא אילת בע""מ",בנייה,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/בעל-התניא-אילת-בע_מ.pdf
471,"בעל התניא אפרת בע""מ",בנייה,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/בעל-התניא-אפרת-בע_מ.pdf
778,"בעל התניא בן שמן בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/בעל-התניא-בן-שמן-בע_מ.pdf
779,"בעל התניא השרון בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/בעל-התניא-השרון-בע_מ.pdf
470,"בעל התניא התמרים בע""מ",בנייה,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/בעל-התניא-התמרים-בע_מ.pdf
780,"בעל התניא ישראל בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/בעל-התניא-ישראל-בע_מ.pdf
781,"בעל התניא מכרזים בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/בעל-התניא-מכרזים-בע_מ.pdf
782,"בעל התניא עפולה בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/בעל-התניא-עפולה-בע_מ.pdf
474,"בראשית הירוקה בע""מ",בנייה,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/בראשית-הירוקה-בע_מ.pdf
918,"ברגר טאוורס ירושלים בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/ברגר-טאוורס-ירושלים-בע_מ.pdf
464,"ג'יי די סי מרפאת שיניים (ע""ר)",מרפאת שיניים,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/גיי-די-סי-מרפאת-שיניים-ע_ר.pdf
785,"גדיש הירוקה בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/גדיש-הירוקה-בע_מ.pdf
467,"גלנור מנוס פינוי בינוי - דרך חברון 116 בע""מ",בניה,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/גלנור-מנוס-פינוי-בינוי-דרך-חברון-116-בע_מ.pdf
786,"גמילות חסדים בתפארתה(ע""ר)",עמותות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/גמילות-חסדים-בתפארתה-ע_ר-.pdf
2257,"דופלקס נאמן יזמות הנדסה ובניה בע""מ",יזם וקבלן בנייה,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/דופלקס-נאמן-יזמות-הנדסה-ובניה-בע_מ.pdf
638,"דור ודר מינוף פיננסים ויועצים בע""מ",שמאות מקרקעין,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/דור-ודר-מינוף-פיננסים-ויועצים-בע_מ.pdf
1134,"דלקל אנרגיה (2004) בע""מ",דלק,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/דלקל-אנרגיה-2004-בע_מ.pdf
788,דלת פלוס,עיתון,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/דלת-פלוס-.pdf
2251,דניאל בנדר- home space,אתר מכירת רהיטים,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/דניאל-בנדר.pdf
893,ה. מצנבר פאות בהזמנה אישית,פאות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/ה.-מצנבר-פאות-בהזמנה-אישית.pdf
434,"הבית ברמות מקבוצת בית ירושלמי בע""מ",בנייה,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/הבית-ברמות-מקבוצת-בית-ירושלמי-בע_מ.pdf
790,"הולד מי בע""מ",מימון,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/הולד-מי-בע_מ.pdf
791,הוס יהודית,הנדסת מחשבים,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/הוס-יהודית.pdf
794,המרכז לבית ברמה,כלי בית,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/המרכז-לבית-ברמה.pdf
795,המרכז לייעוץ משכנתאות,יעוץ משכנתאות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/המרכז-לייעוץ-משכנתאות.pdf
663,"הנוטע בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/הנוטע-בע_מ.pdf
675,"הפרדס הלבן חדרה 2023 בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/הפרדס-הלבן-חדרה-2023-בע_מ.pdf
646,"וידאה ניהול השקעות מקבוצת לאומי בע""מ",בנקים,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/וידאה-ניהול-השקעות-מקבוצת-לאומי-בע_מ.pdf
643,ולדמן ספרים,חנות ספרים,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/ולדמן-ספרים.pdf
670,זאלו,מכירת ספרים,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/זאלו.pdf
797,זילברברג אברהם חיים,"נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/זילברברג-אברהם-חיים-.pdf
890,חלוק פלוס,ביגוד נשים,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/חלוק-פלוס.pdf
2265,"חניכי הישיבות רמה ג' 2 (ע""ר)","ביהכ""נ וכולל",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/חניכי-הישיבות-רמה-ג-2-ע_ר.pdf
793,"טובולסקי יזמות ושהקעות נדל""ן בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/היתר-עסקה-טובולסקי-יזמות-והשקעות.pdf
1125,"טי.סי.אי ניהול פרוייקטים בתמ""א בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/טי.סי.אי-ניהול-פרוייקטים-בתמ_א-בע_מ.pdf
1131,"טי.סי.אי תמ""א הוד השרון בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/טי.סי.אי-תמ_א-הוד-השרון-בע_מ.pdf
1126,"טי.סי.אי תמ""א הרצליה בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/טי.סי.אי-תמ_א-הרצליה-בע_מ.pdf
1132,י. גראנאטאוויטש,קורסים,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/י.-גראנאטאוויטש.pdf
804,"י.ש. אזמרה יזמות בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/י.ש-אזמרה-יזמות-בע_מ.pdf
766,יהודה אנגל,לצפיה בהיתר עסקה,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/יהודה-אנגל-יועץ-מס.pdf
722,"יוד.פיי. יזמויות השקעות וייעוץ נדל""ן בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/יוד.פיי.-יזמויות-השקעות-וייעוץ-נדל_ן-בע_מ.pdf
1133,"ימות המשיח בע""מ",תקשורת,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/ימות-המשיח-בע_מ.pdf
2260,"ישיבה ופנימיה פאר ישראל ירושלים (ע""ר)",ישיבת גור,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/ישיבה-ופנימיה-פאר-ישראל-ירושלים-ע_ר.pdf
640,"ישיבת קמניץ ירושלים כנסת בית יצחק (ע""ר)",חינוך,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/ישיבת-קמניץ-ירושלים-כנסת-בית-יצחק-ע_ר.pdf
917,כשר אנרג'י,חשמל כשר לשבת,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/כשר-אנרגי.pdf
1172,לאה קורלנסקי,חוגים לילדים,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/קורלנסקי-לאה.pdf
644,"לאומי שירותי שוק ההון בע""מ",בנקים,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/לאומי-שירותי-שוק-ההון-בע_מ.pdf
2262,"לומדים היכל התורה והחסד המרכזי (ע""ר)",כולל גור,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/לומדים-היכל-התורה-והחסד-המרכזי-ע_ר.pdf
2114,מגה פונים,לצפיה בהיתר עסקה,https://drive.google.com/file/d/1cLlfRb2PL_0sjZpqW4eZmi2DhogTwMZB/view
830,מהודר,ספרים ויודאיקה,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/מהודר.pdf
727,"מוסדות ירוסלב (ע""ר)",חינוך,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/מוסדות-ירוסלב.pdf
2261,"מוסדות רצון השם בית שמש (ע""ר)",מוסד חינוך ורווחה,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/מוסדות-רצון-השם-בית-שמש-ע_ר.pdf
799,"מטעמי שולחן ערוך בע""מ",מסעדה,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/חברת-מטעמי-שולחן-ערוך-בע_מ-.pdf
833,מיה רימונים 770 בעמ,שירותים מקצועיים כלליים,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/מיה-רימונים-770-בע_מ.pdf
2255,"מים אדירים הנדסה בע""מ",תחזוקת תחנות ביוב,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/מים-אדירים-הנדסה-בע_מ.pdf
1510,מיקסר בית שמש,"מכירת מוצרי חשמל קטנים וגדולים, אלקטרוניקה וסלולר",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/מיקסר-בית-שמש.pdf
1511,מיקסר מוצרי חשמל,"מכירת מוצרי חשמל קטנים וגדולים, אלקטרוניקה וסלולר",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/מיקסר-מוצרי-חשמל.pdf
1985,מלול שניר יצחק,"נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מלול-שניר-יצחק.pdf
1116,"מרכזיה בע""מ",טלפוניה,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/מרכזיה-בע_מ.pdf
755,משגב ציון ירושלים,חינוך,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/משכן-ציון-ירושלים-ע_ר-1.pdf
834,נאות הפסגה מדיקל 770בעמ,קופת חולים,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/נאות-הפסגה-מדיקל-770-בע_מ.pdf
2248,ניר גואטה גן האושר,עבודות חשמל,https://drive.google.com/file/d/1immegZ2RzwOGQT4x9zjGbGL7_P550KuW/view?usp=drive_link
1508,סימפל,סלולר,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/סימפל.pdf
800,"ספארק איי אל בע""מ",אשראי,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/חברת-ספארק-איי-אל-בע_מ-.pdf
2252,עוגן סוכנות לביטוח,סוכנות ביטוח,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/עוגן-סוכנות-לביטוח.pdf
801,"עוז תוכנה בע""מ",תוכנות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/חברת-עוז-תוכנה-בע_מ-.pdf
815,"פייז מדיקל בע""מ-FIZE Medical Inc",סטרטאפ,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/פייז-מדיקל-בע_מ-FIZE-Medical-Inc-EIN-88-3838208.pdf
891,פרקש,שיקום לאשה וליולדת,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/פרקש-.pdf
2256,"קול יהודה תל ציון (ע""ר)","ביהכ""נ וכולל אברכים",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/קול-יהודה-תל-ציון-ע_ר.pdf
892,קל זכות,מימוש זכויות,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/קל-זכות.pdf
2253,קלקטה קרמיקס,קרמיקה וכלים סינטריים,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/קלקטה-קרמיקס.pdf
1129,"שותפות הבינלאומית לתמ""א הרצליה רעננה שותפות מוגבלת","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/שותפות-הבינלאומית-לתמ_א-הרצליה-רעננה-שותפות-מוגבלת.pdf
2264,"שמחה סטל החזקות בע""מ","נדל""ן",https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/שמחה-סטל-החזקות-בע_מ.pdf
1403,שמעון בורנשטיין,לצפיה בהיתר עסקה,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/בורנשטיין.pdf
2259,"תשואות חן בע""מ",יזמות ובנייה,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/תשואות-חן-בע_מ.pdf
